cross,reference,chr,start,end,crossovers,scrossovers,gene,mRNA,exon,CDS
lycopersicum_pimpinellifolium,lycopersicum,chr11,3500000,3600000,0,0.4612584705208752,12,12,76,74
lycopersicum_pimpinellifolium,lycopersicum,chr11,3600000,3700000,0,0.4151326234687877,10,10,81,77
lycopersicum_pimpinellifolium,lycopersicum,chr11,3700000,3800000,0,0.3736193611219089,11,11,61,61
lycopersicum_pimpinellifolium,lycopersicum,chr11,3800000,3900000,0,0.336257425009718,14,14,32,32
lycopersicum_pimpinellifolium,lycopersicum,chr11,3900000,4000000,0,0.3026316825087463,7,7,39,39
lycopersicum_pimpinellifolium,lycopersicum,chr11,4000000,4100000,0,0.2723685142578717,10,10,59,58
lycopersicum_pimpinellifolium,lycopersicum,chr11,4100000,4200000,0,0.2451316628320845,5,5,31,31
lycopersicum_pimpinellifolium,lycopersicum,chr11,4200000,4300000,0,0.220618496548876,13,13,81,72
lycopersicum_pimpinellifolium,lycopersicum,chr11,4300000,4400000,0,0.1985566468939884,12,12,101,100
lycopersicum_pimpinellifolium,lycopersicum,chr11,4400000,4500000,0,0.1787009822045896,9,9,64,64
lycopersicum_pimpinellifolium,lycopersicum,chr11,4500000,4600000,0,0.1608308839841306,14,14,82,80
lycopersicum_pimpinellifolium,lycopersicum,chr11,4600000,4700000,0,0.1447477955857176,5,5,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr11,4700000,4800000,0,0.1302730160271458,22,22,42,42
lycopersicum_pimpinellifolium,lycopersicum,chr11,4800000,4900000,0,0.1172457144244312,13,13,56,52
lycopersicum_pimpinellifolium,lycopersicum,chr11,4900000,5000000,0,0.1055211429819881,7,7,87,83
lycopersicum_pimpinellifolium,lycopersicum,chr11,5000000,5100000,0,0.0949690286837893,13,13,57,57
lycopersicum_pimpinellifolium,lycopersicum,chr11,5100000,5200000,0,0.0854721258154103,17,17,83,80
lycopersicum_pimpinellifolium,lycopersicum,chr11,5200000,5300000,0,0.0769249132338693,14,14,49,46
lycopersicum_pimpinellifolium,lycopersicum,chr11,5300000,5400000,3,0.3692324219104824,10,10,43,38
lycopersicum_pimpinellifolium,lycopersicum,chr11,5400000,5500000,1,0.4323091797194341,17,17,53,53
lycopersicum_pimpinellifolium,lycopersicum,chr11,5500000,5600000,1,0.4890782617474908,9,9,64,61
lycopersicum_pimpinellifolium,lycopersicum,chr11,5600000,5700000,0,0.4401704355727417,8,8,67,63
lycopersicum_pimpinellifolium,lycopersicum,chr11,5700000,5800000,1,0.4961533920154676,9,9,56,53
lycopersicum_pimpinellifolium,lycopersicum,chr11,5800000,5900000,0,0.4465380528139208,5,5,19,18
lycopersicum_pimpinellifolium,lycopersicum,chr11,5900000,6000000,0,0.4018842475325287,8,8,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr11,6000000,6100000,0,0.3616958227792759,7,7,32,30
lycopersicum_pimpinellifolium,lycopersicum,chr11,6100000,6200000,1,0.4255262405013483,6,6,32,31
lycopersicum_pimpinellifolium,lycopersicum,chr11,6200000,6300000,1,0.4829736164512135,7,7,53,53
lycopersicum_pimpinellifolium,lycopersicum,chr11,6300000,6400000,1,0.5346762548060922,4,4,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr11,6400000,6500000,0,0.481208629325483,9,9,44,43
lycopersicum_pimpinellifolium,lycopersicum,chr11,6500000,6600000,0,0.4330877663929346,7,7,22,20
lycopersicum_pimpinellifolium,lycopersicum,chr11,6600000,6700000,0,0.3897789897536412,4,4,38,38
lycopersicum_pimpinellifolium,lycopersicum,chr11,6700000,6800000,0,0.3508010907782771,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr11,6800000,6900000,0,0.3157209817004494,4,4,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr11,6900000,7000000,0,0.2841488835304044,7,7,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr11,7000000,7100000,0,0.255733995177364,5,5,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr11,7100000,7200000,0,0.2301605956596276,4,4,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,7200000,7300000,1,0.3071445360936649,4,4,17,15
lycopersicum_pimpinellifolium,lycopersicum,chr11,7300000,7400000,1,0.3764300824842984,9,9,28,26
lycopersicum_pimpinellifolium,lycopersicum,chr11,7400000,7500000,0,0.3387870742358686,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,7500000,7600000,0,0.3049083668122818,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,7600000,7700000,0,0.2744175301310536,1,1,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr11,7700000,7800000,0,0.2469757771179482,6,6,29,28
lycopersicum_pimpinellifolium,lycopersicum,chr11,7800000,7900000,0,0.2222781994061534,2,2,18,16
lycopersicum_pimpinellifolium,lycopersicum,chr11,7900000,8000000,0,0.2000503794655381,7,7,34,32
lycopersicum_pimpinellifolium,lycopersicum,chr11,8000000,8100000,0,0.1800453415189843,4,4,29,28
lycopersicum_pimpinellifolium,lycopersicum,chr11,8100000,8200000,0,0.1620408073670858,6,6,26,23
lycopersicum_pimpinellifolium,lycopersicum,chr11,8200000,8300000,0,0.1458367266303772,11,11,31,31
lycopersicum_pimpinellifolium,lycopersicum,chr11,8300000,8400000,0,0.1312530539673395,5,5,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr11,8400000,8500000,0,0.1181277485706056,7,7,36,34
lycopersicum_pimpinellifolium,lycopersicum,chr11,8500000,8600000,0,0.106314973713545,3,3,14,11
lycopersicum_pimpinellifolium,lycopersicum,chr11,8600000,8700000,0,0.0956834763421905,2,2,5,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,8700000,8800000,0,0.0861151287079714,4,4,66,65
lycopersicum_pimpinellifolium,lycopersicum,chr11,8800000,8900000,0,0.0775036158371743,10,10,41,40
lycopersicum_pimpinellifolium,lycopersicum,chr11,8900000,9000000,0,0.0697532542534569,5,5,19,19
lycopersicum_pimpinellifolium,lycopersicum,chr11,9000000,9100000,0,0.0627779288281112,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,9100000,9200000,0,0.0565001359453,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,9200000,9300000,0,0.05085012235077,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,9300000,9400000,0,0.045765110115693,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,9400000,9500000,0,0.0411885991041237,4,4,19,18
lycopersicum_pimpinellifolium,lycopersicum,chr11,9500000,9600000,0,0.0370697391937113,3,3,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr11,9600000,9700000,0,0.0333627652743402,4,4,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr11,9700000,9800000,0,0.0300264887469062,8,8,34,22
lycopersicum_pimpinellifolium,lycopersicum,chr11,9800000,9900000,0,0.0270238398722156,7,7,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr11,9900000,10000000,0,0.024321455884994,5,5,39,37
lycopersicum_pimpinellifolium,lycopersicum,chr11,10000000,10100000,0,0.0218893102964946,4,4,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr11,10100000,10200000,0,0.0197003792668451,3,3,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr11,10200000,10300000,0,0.0177303413401606,6,6,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,10300000,10400000,0,0.0159573072061445,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,10400000,10500000,0,0.0143615764855301,3,3,11,10
lycopersicum_pimpinellifolium,lycopersicum,chr11,10500000,10600000,0,0.0129254188369771,4,4,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr11,10600000,10700000,0,0.0116328769532794,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr11,10700000,10800000,0,0.0104695892579514,5,5,16,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,10800000,10900000,0,0.0094226303321563,1,1,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,10900000,11000000,0,0.0084803672989406,4,4,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,11000000,11100000,0,0.0076323305690466,4,4,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr11,11100000,11200000,0,0.0068690975121419,10,10,25,25
lycopersicum_pimpinellifolium,lycopersicum,chr11,11200000,11300000,0,0.0061821877609277,4,4,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,11300000,11400000,0,0.0055639689848349,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr11,11400000,11500000,0,0.0050075720863514,6,6,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr11,11500000,11600000,0,0.0045068148777163,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,11600000,11700000,0,0.0040561333899447,5,5,12,11
lycopersicum_pimpinellifolium,lycopersicum,chr11,11700000,11800000,0,0.0036505200509502,0,0,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr11,11800000,11900000,0,0.0032854680458552,7,7,14,13
lycopersicum_pimpinellifolium,lycopersicum,chr11,11900000,12000000,0,0.0029569212412696,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,12000000,12100000,0,0.0026612291171427,7,7,33,28
lycopersicum_pimpinellifolium,lycopersicum,chr11,12100000,12200000,0,0.0023951062054284,0,0,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,12200000,12300000,0,0.0021555955848856,2,2,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr11,12300000,12400000,0,0.001940036026397,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,12400000,12500000,0,0.0017460324237573,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,12500000,12600000,0,0.0015714291813816,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,12600000,12700000,0,0.0014142862632434,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,12700000,12800000,0,0.0012728576369191,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,12800000,12900000,0,0.0011455718732271,5,5,14,13
lycopersicum_pimpinellifolium,lycopersicum,chr11,12900000,13000000,0,0.0010310146859044,6,6,22,17
lycopersicum_pimpinellifolium,lycopersicum,chr11,13000000,13100000,0,0.000927913217314,4,4,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr11,13100000,13200000,0,0.0008351218955826,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,13200000,13300000,0,0.0007516097060243,5,5,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr11,13300000,13400000,0,0.0006764487354219,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr11,13400000,13500000,0,0.0006088038618797,25,25,49,47
lycopersicum_pimpinellifolium,lycopersicum,chr11,13500000,13600000,0,0.0005479234756917,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,13600000,13700000,0,0.0004931311281225,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr11,13700000,13800000,0,0.0004438180153103,4,4,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr11,13800000,13900000,0,0.0003994362137792,2,2,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr11,13900000,14000000,0,0.0003594925924013,4,4,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,14000000,14100000,0,0.0003235433331612,3,3,10,8
lycopersicum_pimpinellifolium,lycopersicum,chr11,14100000,14200000,0,0.0002911889998451,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,14200000,14300000,0,0.0002620700998605,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,14300000,14400000,0,0.0002358630898745,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,14400000,14500000,0,0.000212276780887,2,2,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,14500000,14600000,0,0.0001910491027983,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,14600000,14700000,0,0.0001719441925185,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,14700000,14800000,0,0.0001547497732666,1,1,4,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,14800000,14900000,0,0.00013927479594,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,14900000,15000000,0,0.000125347316346,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,15000000,15100000,0,0.0001128125847114,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,15100000,15200000,0,0.0001015313262402,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,15200000,15300000,0,9.1378193616243e-05,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,15300000,15400000,0,8.22403742546187e-05,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,15400000,15500000,0,7.401633682915683e-05,1,1,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr11,15500000,15600000,0,6.661470314624115e-05,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,15600000,15700000,0,5.995323283161704e-05,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,15700000,15800000,0,5.3957909548455336e-05,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,15800000,15900000,0,4.8562118593609807e-05,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,15900000,16000000,0,4.370590673424882e-05,3,3,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr11,16000000,16100000,0,3.9335316060823945e-05,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,16100000,16200000,0,3.540178445474155e-05,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,16200000,16300000,0,3.18616060092674e-05,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,16300000,16400000,0,2.867544540834066e-05,1,1,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr11,16400000,16500000,0,2.580790086750659e-05,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,16500000,16600000,0,2.3227110780755933e-05,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,16600000,16700000,0,2.0904399702680345e-05,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,16700000,16800000,0,1.8813959732412308e-05,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,16800000,16900000,0,1.6932563759171077e-05,5,5,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr11,16900000,17000000,0,1.523930738325397e-05,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr11,17000000,17100000,0,1.3715376644928572e-05,4,4,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr11,17100000,17200000,0,1.2343838980435714e-05,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,17200000,17300000,0,1.1109455082392144e-05,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr11,17300000,17400000,0,9.998509574152929e-06,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr11,17400000,17500000,0,8.998658616737636e-06,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr11,17500000,17600000,0,8.098792755063873e-06,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,17600000,17700000,0,7.288913479557486e-06,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,17700000,17800000,0,6.560022131601737e-06,3,3,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr11,17800000,17900000,0,5.904019918441564e-06,1,1,5,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,17900000,18000000,0,5.313617926597408e-06,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,18000000,18100000,0,4.782256133937667e-06,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr11,18100000,18200000,0,4.3040305205439006e-06,4,4,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr11,18200000,18300000,0,3.87362746848951e-06,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,18300000,18400000,0,3.486264721640559e-06,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr11,18400000,18500000,0,3.1376382494765034e-06,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,18500000,18600000,0,2.823874424528853e-06,3,3,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr11,18600000,18700000,0,2.541486982075968e-06,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr11,18700000,18800000,0,2.287338283868371e-06,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr11,18800000,18900000,0,2.0586044554815342e-06,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,18900000,19000000,0,1.852744009933381e-06,5,5,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr11,19000000,19100000,0,1.6674696089400429e-06,5,5,23,22
lycopersicum_pimpinellifolium,lycopersicum,chr11,19100000,19200000,0,1.5007226480460389e-06,4,4,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr11,19200000,19300000,0,1.3506503832414348e-06,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr11,19300000,19400000,0,1.2155853449172914e-06,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,19400000,19500000,0,1.0940268104255624e-06,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,19500000,19600000,0,9.84624129383006e-07,4,4,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr11,19600000,19700000,0,8.861617164447056e-07,5,5,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr11,19700000,19800000,0,7.97545544800235e-07,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr11,19800000,19900000,0,7.177909903202116e-07,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr11,19900000,20000000,0,6.460118912881904e-07,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,20000000,20100000,0,5.814107021593714e-07,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,20100000,20200000,0,5.232696319434343e-07,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,20200000,20300000,0,4.709426687490909e-07,4,4,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr11,20300000,20400000,0,4.238484018741818e-07,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr11,20400000,20500000,0,3.814635616867636e-07,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,20500000,20600000,0,3.433172055180873e-07,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,20600000,20700000,0,3.089854849662785e-07,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,20700000,20800000,0,2.780869364696507e-07,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr11,20800000,20900000,0,2.5027824282268564e-07,4,4,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr11,20900000,21000000,0,2.252504185404171e-07,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,21000000,21100000,0,2.0272537668637539e-07,6,6,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,21100000,21200000,0,1.8245283901773785e-07,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,21200000,21300000,0,1.6420755511596406e-07,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,21300000,21400000,0,1.4778679960436765e-07,2,2,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr11,21400000,21500000,0,1.3300811964393086e-07,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,21500000,21600000,0,1.1970730767953777e-07,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,21600000,21700000,0,1.07736576911584e-07,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,21700000,21800000,0,9.69629192204256e-08,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,21800000,21900000,0,8.726662729838307e-08,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,21900000,22000000,0,7.853996456854474e-08,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,22000000,22100000,0,7.068596811169027e-08,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,22100000,22200000,0,6.361737130052124e-08,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,22200000,22300000,0,5.725563417046912e-08,3,3,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr11,22300000,22400000,0,5.1530070753422216e-08,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,22400000,22500000,0,4.637706367807999e-08,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,22500000,22600000,0,4.173935731027199e-08,6,6,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr11,22600000,22700000,0,3.75654215792448e-08,11,11,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr11,22700000,22800000,0,3.3808879421320315e-08,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,22800000,22900000,0,3.042799147918828e-08,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,23000000,23100000,0,2.4646673098142505e-08,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,23100000,23200000,0,2.218200578832825e-08,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr11,23200000,23300000,0,1.996380520949543e-08,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,23300000,23400000,0,1.7967424688545887e-08,1,1,5,5
